closure_item_id,source_task_id,gate_id,task_group,object_code,object_name,owner_role,source_current_status,proposed_closure_status,normalized_closure_status,closure_evidence_reference,evidence_template_reference,evidence_owner,evidence_date,evidence_result,closure_comment,reviewer,review_date,preview_result,will_remain_blocking,issue,required_evidence,not_imported
GC-0164,TRN-011-R01,GR-07,staff_learning_task,TRN-011,候选记录模板填写与更正规则,对应过程填写人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-164,TEST-COMPLETE-TEMPLATE-164,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0165,TRN-011-R02,GR-07,staff_learning_task,TRN-011,候选记录模板填写与更正规则,复核人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-165,TEST-COMPLETE-TEMPLATE-165,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0166,TRN-011-R03,GR-07,staff_learning_task,TRN-011,候选记录模板填写与更正规则,文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-166,TEST-COMPLETE-TEMPLATE-166,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0167,TRN-012-R01,GR-07,staff_learning_task,TRN-012,候选记录模板填写与更正规则,对应过程填写人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-167,TEST-COMPLETE-TEMPLATE-167,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0168,TRN-012-R02,GR-07,staff_learning_task,TRN-012,候选记录模板填写与更正规则,复核人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-168,TEST-COMPLETE-TEMPLATE-168,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0169,TRN-012-R03,GR-07,staff_learning_task,TRN-012,候选记录模板填写与更正规则,文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-169,TEST-COMPLETE-TEMPLATE-169,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0170,TRN-013-R01,GR-07,staff_learning_task,TRN-013,候选记录模板填写与更正规则,对应过程填写人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-170,TEST-COMPLETE-TEMPLATE-170,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0171,TRN-013-R02,GR-07,staff_learning_task,TRN-013,候选记录模板填写与更正规则,复核人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-171,TEST-COMPLETE-TEMPLATE-171,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0172,TRN-013-R03,GR-07,staff_learning_task,TRN-013,候选记录模板填写与更正规则,文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-172,TEST-COMPLETE-TEMPLATE-172,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0173,TRN-014-R01,GR-07,staff_learning_task,TRN-014,候选记录模板填写与更正规则,对应过程填写人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-173,TEST-COMPLETE-TEMPLATE-173,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0174,TRN-014-R02,GR-07,staff_learning_task,TRN-014,候选记录模板填写与更正规则,复核人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-174,TEST-COMPLETE-TEMPLATE-174,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0175,TRN-014-R03,GR-07,staff_learning_task,TRN-014,候选记录模板填写与更正规则,文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-175,TEST-COMPLETE-TEMPLATE-175,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0176,TRN-015-R01,GR-07,staff_learning_task,TRN-015,候选记录模板填写与更正规则,对应过程填写人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-176,TEST-COMPLETE-TEMPLATE-176,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0177,TRN-015-R02,GR-07,staff_learning_task,TRN-015,候选记录模板填写与更正规则,复核人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-177,TEST-COMPLETE-TEMPLATE-177,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0178,TRN-015-R03,GR-07,staff_learning_task,TRN-015,候选记录模板填写与更正规则,文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-178,TEST-COMPLETE-TEMPLATE-178,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0179,TRN-016-R01,GR-07,staff_learning_task,TRN-016,候选记录模板填写与更正规则,对应过程填写人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-179,TEST-COMPLETE-TEMPLATE-179,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0180,TRN-016-R02,GR-07,staff_learning_task,TRN-016,候选记录模板填写与更正规则,复核人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-180,TEST-COMPLETE-TEMPLATE-180,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0181,TRN-016-R03,GR-07,staff_learning_task,TRN-016,候选记录模板填写与更正规则,文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-181,TEST-COMPLETE-TEMPLATE-181,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0182,TRN-017-R01,GR-07,staff_learning_task,TRN-017,候选记录模板填写与更正规则,对应过程填写人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-182,TEST-COMPLETE-TEMPLATE-182,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0183,TRN-017-R02,GR-07,staff_learning_task,TRN-017,候选记录模板填写与更正规则,复核人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-183,TEST-COMPLETE-TEMPLATE-183,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0184,TRN-017-R03,GR-07,staff_learning_task,TRN-017,候选记录模板填写与更正规则,文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-184,TEST-COMPLETE-TEMPLATE-184,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0185,TRN-018-R01,GR-07,staff_learning_task,TRN-018,候选记录模板填写与更正规则,对应过程填写人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-185,TEST-COMPLETE-TEMPLATE-185,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0186,TRN-018-R02,GR-07,staff_learning_task,TRN-018,候选记录模板填写与更正规则,复核人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-186,TEST-COMPLETE-TEMPLATE-186,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0187,TRN-018-R03,GR-07,staff_learning_task,TRN-018,候选记录模板填写与更正规则,文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-187,TEST-COMPLETE-TEMPLATE-187,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0188,TRN-019-R01,GR-07,staff_learning_task,TRN-019,候选记录模板填写与更正规则,对应过程填写人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-188,TEST-COMPLETE-TEMPLATE-188,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0189,TRN-019-R02,GR-07,staff_learning_task,TRN-019,候选记录模板填写与更正规则,复核人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-189,TEST-COMPLETE-TEMPLATE-189,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0190,TRN-019-R03,GR-07,staff_learning_task,TRN-019,候选记录模板填写与更正规则,文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-190,TEST-COMPLETE-TEMPLATE-190,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0191,TRN-020-R01,GR-07,staff_learning_task,TRN-020,候选记录模板填写与更正规则,对应过程填写人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-191,TEST-COMPLETE-TEMPLATE-191,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0192,TRN-020-R02,GR-07,staff_learning_task,TRN-020,候选记录模板填写与更正规则,复核人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-192,TEST-COMPLETE-TEMPLATE-192,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0193,TRN-020-R03,GR-07,staff_learning_task,TRN-020,候选记录模板填写与更正规则,文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-193,TEST-COMPLETE-TEMPLATE-193,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0194,TRN-021-R01,GR-07,staff_learning_task,TRN-021,候选记录模板填写与更正规则,对应过程填写人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-194,TEST-COMPLETE-TEMPLATE-194,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
GC-0195,TRN-021-R02,GR-07,staff_learning_task,TRN-021,候选记录模板填写与更正规则,复核人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-195,TEST-COMPLETE-TEMPLATE-195,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,模板填写说明、试填反馈、签核与保存规则确认,yes
